Name,Alias,Nationality,Designation,Sanction Type,Source
BURDYKO,BURDYKA,Belarus,Deputy Minister of Defence for Logistics,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GULEVICH,"GULEVICH, HULEVICH, HULIEVIC",Belarus,Chief of the General Staff of the Armed Forces of Belarus,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SIMONENKO,SIMANIENKA,Belarus,Chief of Armament,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZHUK,ZUK,Belarus,Deputy Minister of Defence,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
JSC 558 Aircraft Repair Plant,"558 ARP, Joint Stock Company 558 ARP, JSC 558 Aircraft Repair Plant, JSC 558 ARP",Belarus,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
JSC Integral,"Integral, Joint Stock Company Integral, PJSC Integral, Public Joint Stock Company Integral",Belarus,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
Russian Direct Investment Fund,RDIF,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
Dmitriev,Dmitriev,Russia,CEO Russian Direct Investment Fund,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MILLER,"MILLER, MILLER",Russia,Deputy Chairman of the Board of Directors,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEBEDEV,"LEBEDEV, LEBEDEV",Russia,"Chairman of Board of Directors, Bank Rossiya",The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MAKAROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MOROZOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
RUMYANTSEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
METSHIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PRUSAKOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
RAZVOROTNEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ROMANENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
RUDENSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SALAEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SVISTUNOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SELEZNEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SINELSHCHIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEVCHENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEONOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LECHKHADZHIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LOOR,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LYABIKHOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MAIDANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MAKSIMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MARKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MARKHAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MATVEEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ABAKAROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
AITKULOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
AKSYONENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ALIMOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ALTUKHOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
AMELCHENKOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ANUFRIEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ARAPOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ARTAMONOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ARSHBA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
AFONIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
AYUPOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BABASHOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BABICH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BAZHENOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BARAKHOEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BASANSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BATALOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BASHANKAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BELYKH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BERULAVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BESSARAB,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BESSARABOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BESSONOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BICHAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BORISOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BOYARSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BRYKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BUDUEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BULAVINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BURMATOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
BUTINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VALEEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VALENCHUK,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
WASSERMAN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VELLER,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VEREMEENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VLASOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VLASOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
WOLFSON,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VOROBYOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VORONOVSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VTORIGINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VYBORNY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
VYATKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GAVRILOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GADZHIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GADZHIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GARTUNG,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GASANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GEKKIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GERMANOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GETTA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GILMUTDINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GILMUTDINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GIMBATOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GLADKIKH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GLAZKOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GOLIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GONCHAROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GORDEEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GORELKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GORYACHEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GRIGORIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GURULEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
GUSEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DAVANKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DAMDINTSURUNOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DANCHIKOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DEMIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DEMCHENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DERYABKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DZIUBA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DIDENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DIMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DMITRIEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DOGAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DOLUDA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DOROSHENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DROBOT,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DROZHZHINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DROZDOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
DYAKONOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
EVTYUKHOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
EZERSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
EZUBOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
EFIMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZHUKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZHURAVLEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZATULIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZAKHAROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZUBAREV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ZYUGANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANINSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVANYUZHENKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVENSKIKH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IVLEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
IGOSHIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ILINYKH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ILTYAKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ISAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ISAKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ISLAMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KABYSHEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KAVINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KADENKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KAZAKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KAZAKOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KAZANKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KALIMULLIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KAMNEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KANAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KARA-OOL,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KARGINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KARLOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KARMAZINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KARPOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KASTYUKEVICH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KACHKAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KASHIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KIDYAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KISELEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KISLYAKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KIZEEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOCHIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOLESNIK,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOLOMEYTSEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOMOTSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KORNIENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOSHELEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOSTENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOTKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KOZLOVSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KRASHENINNIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KRASOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUMIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KURBANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KURINNY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUSAIKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUZMIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUZNETSOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUZNETSOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KUZNETSOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
KVITKA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LANTRATOVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LAVRINENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEBEDEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEBEDEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LEONOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LOGINOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
LYUBARSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MAZHUGA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MAKIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MARKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MARCHENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
METELEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MILONOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
MUSATOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NAZAROVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NAPSO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NAUMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NEMKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NIKOLAEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NIKOLAEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NILOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NILOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NIFANTIEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NOVIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NOVICHKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
NURBAGANDOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
OBUKHOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
OGLOBLINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
ORGEEVA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
OSADCHY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
OSTANINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PANESH,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PANIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PANKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PANKINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PAKHOMOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PEVTSOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PERVYSHOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PETROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PETROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PETROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PETROV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PIVNENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PILIPENKO,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PINSKY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PIROG,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PISKAREV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PLOTNIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
PLYAKIN,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
POGORELY,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
POLYAKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SKRIVANOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SOBOLEV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
SOLODOVNIKOV,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
STENYAKINA,,Russia,Member of the State Duma of the Russian Federation,The Russia (Sanctions) (EU Exit) Regulations 2019,uk
