Name,Alias,Nationality,Designation,Sanction Type,Source
Ibrahim Isa Haji alBakr,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ibrahim Issa Hijji Mohd Albaker,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ibrahim Issa Hijji Muhammad alBaker,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ibrahim Issa alBakar,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ibrahim alBakr,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuKhalil,,Qatar,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
TARKHAN TAYUMURAZOVICH BATIRASHVILI,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarkhan Tayumurazovich Batyrashvili,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarkhan Batirashvili,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Omar Shishani,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umar Shishani,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Umar alShishani,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Omar alShishani,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Chechen Omar,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Omar the Chechen,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Omer the Chechen,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umar the Chechen,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Umar,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Hudhayfah,,Georgian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Kil Jong Hun,,North Korean,Unknown,Autonomous DPRK,Australia
Kil Chonghun,,North Korean,Unknown,Autonomous DPRK,Australia
Kil Chonghun,,North Korean,Unknown,Autonomous DPRK,Australia
Kim Kwang Yon,,North Korean,Unknown,Autonomous DPRK,Australia
Yu Kwang Ho,,North Korean,Unknown,Autonomous DPRK,Australia
Kim Kwang Chun,,North Korean,Unknown,Autonomous DPRK,Australia
Kim Kwangchun,,North Korean,Unknown,Autonomous DPRK,Australia
Kim Kwangchun,,North Korean,Unknown,Autonomous DPRK,Australia
Islamic State Sinai Province,,,Unknown,1373 2001,Australia
Ansar Bayt alMaqdis ABM,,,Unknown,1373 2001,Australia
Aknaf Bayt alMaqdis,,,Unknown,1373 2001,Australia
Aknaf Beit alMaqdis,,,Unknown,1373 2001,Australia
Ansar Bayt alMaqdes,,,Unknown,1373 2001,Australia
Ansar Bayt alMaqdis,,,Unknown,1373 2001,Australia
Ansar Beit alMaqdis,,,Unknown,1373 2001,Australia
Ansar Jerusalem,,,Unknown,1373 2001,Australia
Champions of Jerusalem,,,Unknown,1373 2001,Australia
ISIL Sinai Province,,,Unknown,1373 2001,Australia
ISILSinai,,,Unknown,1373 2001,Australia
Islamic State Sinai Province,,,Unknown,1373 2001,Australia
Islamic State in the Sinai,,,Unknown,1373 2001,Australia
Islamic State of Iraq and the LevantSinai,,,Unknown,1373 2001,Australia
Islamic State of Iraq and the LevantSinai Province,,,Unknown,1373 2001,Australia
Islamic State of Iraq and Syria Sinai Province,,,Unknown,1373 2001,Australia
ISISSinai,,,Unknown,1373 2001,Australia
ISISSP,,,Unknown,1373 2001,Australia
ISSinai,,,Unknown,1373 2001,Australia
Jamaat Ansar alDawa alIslamiyya fi Bayt Al Maqdis,,,Unknown,1373 2001,Australia
Jamaat Ansar Beit alMaqdis,,,Unknown,1373 2001,Australia
Jamaat Ansar Beit alMaqdis fi Sinaa,,,Unknown,1373 2001,Australia
Jihadi Jerusalem,,,Unknown,1373 2001,Australia
Supporters of Jerusalem,,,Unknown,1373 2001,Australia
Supporters of the Holy House,,,Unknown,1373 2001,Australia
Supporters of the Holy Place,,,Unknown,1373 2001,Australia
The Group of Partisans of the Islamic State of Bayt Al Maqdis,,,Unknown,1373 2001,Australia
Sinai Province,,,Unknown,1373 2001,Australia
The State of Sinai,,,Unknown,1373 2001,Australia
Warriors of Jerusalem,,,Unknown,1373 2001,Australia
Wilayat Sinai,,,Unknown,1373 2001,Australia
Angga Dimas Pershada,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Angga Dimas Persada,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Angga Dimas Persadha,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Angga Dimas Prasondha,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Bambang Sukirno,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Pak Zahra,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Zahra,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Wiji Joko Santoso,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Seif alJawi,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Seif,,Indonesian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Hilal Ahmar Society Indonesia HASI,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Yayasan Hilal Ahmar,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Indonesia Hilal Ahmar Society for Syria,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdul Basir Noorzai,,Afghani,Unknown,1988 Taliban,Australia
Haji Abdul Basir,,Afghani,Unknown,1988 Taliban,Australia
Haji Basir Noorzai,,Afghani,Unknown,1988 Taliban,Australia
Abdul Baseer,,Afghani,Unknown,1988 Taliban,Australia
Abdul Basir,,Afghani,Unknown,1988 Taliban,Australia
Haji Basir and Zarjmil Company Hawala,,,Unknown,1988 Taliban,Australia
Haji Bashir and Zarjmil Hawala Company,,,Unknown,1988 Taliban,Australia
Haji Abdul Basir and Zar Jameel Hawala,,,Unknown,1988 Taliban,Australia
Haji Basir Hawala,,,Unknown,1988 Taliban,Australia
Haji Baseer Hawala,,,Unknown,1988 Taliban,Australia
Haji Abdul Basir Exchange Shop,,,Unknown,1988 Taliban,Australia
Haji Basir and Zarjamil Currency Exchange,,,Unknown,1988 Taliban,Australia
Haji Zar Jamil Haji Abdul Baseer Money Changer,,,Unknown,1988 Taliban,Australia
Maulana Fazlullah,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mullah Fazlullah,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Fazal Hayat,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mullah Radio,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Ben Taher Ben Faleh Ouni Harzi,,Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Zoubair,,Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarak Ben Taher Ben Faleh Ouni Harzi,,Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Omar Al Tounisi,,Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Neil Christopher Prakash,,Australia and Fiji,Unknown,1373 2001,Australia
Abu Khalid alCambodi,,Australia and Fiji,Unknown,1373 2001,Australia
Abdullah Al Khmeree,,Australia and Fiji,Unknown,1373 2001,Australia
Abu Laghm Al Kambodee,,Australia and Fiji,Unknown,1373 2001,Australia
The Army of Emigrants and Supporters,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Battalion of Emigrants and Supporters,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Army of Emigrants and Supporters Organization,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Battalion of Emigrants and Ansar,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Jaysh alMuhajirin walAnsar JAMWA,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mostafa MAHAMED,,Australia and Egypt,Unknown,1373 2001,Australia
Mostafa Mohamed Abdel Hamid,,Australia and Egypt,Unknown,1373 2001,Australia
Mostafa Mohamed Farag,,Australia and Egypt,Unknown,1373 2001,Australia
Mostafa Farag,,Australia and Egypt,Unknown,1373 2001,Australia
Abu Sulayman al Muhajir,,Australia and Egypt,Unknown,1373 2001,Australia
Abu Sulayman al Australi,,Australia and Egypt,Unknown,1373 2001,Australia
Abu Sulayman al Ustrali,,Australia and Egypt,Unknown,1373 2001,Australia
Alfred Yekatom,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Alfred Yekatom Saragba,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Alfred Ekatom,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Alfred Saragba,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Colonel Rombhot,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Colonel Rambo,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Colonel Rambot,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Colonel Rombot,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Colonel Romboh,,Central African Republic,Chief Corporal of the Forces Armées Centrafricaines FACA,2127 Central African Republic,Australia
Habib Soussou,,Central African Republic,,2127 Central African Republic,Australia
Soussou Abib,,Central African Republic,,2127 Central African Republic,Australia
Oumar Younous Abdoulay,,Sudan,Former Séléka General,2127 Central African Republic,Australia
Oumar Younous,,Sudan,Former Séléka General,2127 Central African Republic,Australia
Omar Younous,,Sudan,Former Séléka General,2127 Central African Republic,Australia
Oumar Sodiam,,Sudan,Former Séléka General,2127 Central African Republic,Australia
James Koang Chuol,,South Sudan,Unknown,2206 South Sudan,Australia
James Koang Chol Ranley,,South Sudan,Unknown,2206 South Sudan,Australia
James Koang Chol,,South Sudan,Unknown,2206 South Sudan,Australia
Koang Chuol Ranley,,South Sudan,Unknown,2206 South Sudan,Australia
James Koang Chual,,South Sudan,Unknown,2206 South Sudan,Australia
Simon Gatwech Dual,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Gatwich Dual,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Getwech Dual,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Gatwec Duel,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Gatweach,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Gatwick,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Gatwech,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Simon Garwich,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
General Gaduel,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Dhual,,,Chief of General Staff SPLA in Opposition,2206 South Sudan,Australia
Peter Gadet,,,Unknown,2206 South Sudan,Australia
Peter Gatdet Yaka,,,Unknown,2206 South Sudan,Australia
Peter Gadet Yak,,,Unknown,2206 South Sudan,Australia
Peter Gadet Yaak,,,Unknown,2206 South Sudan,Australia
Peter Gatdet Yaak,,,Unknown,2206 South Sudan,Australia
Peter Gatdet,,,Unknown,2206 South Sudan,Australia
Peter Gatdeet Yaka,,,Unknown,2206 South Sudan,Australia
Gabriel Jok Riak Makol,,South Sudan,,2206 South Sudan,Australia
Gabriel Jok,,South Sudan,,2206 South Sudan,Australia
Jok Riak,,South Sudan,,2206 South Sudan,Australia
Jock Riak,,South Sudan,,2206 South Sudan,Australia
Marial Chanuong Yol Mangok,,South Sudan,,2206 South Sudan,Australia
Marial Chinuong,,South Sudan,,2206 South Sudan,Australia
Marial Chan,,South Sudan,,2206 South Sudan,Australia
Marial Chanoung Yol,,South Sudan,,2206 South Sudan,Australia
Marial Chinoum,,South Sudan,,2206 South Sudan,Australia
Santino Deng Wol,,,Commander of the SPLAs Third Division,2206 South Sudan,Australia
Santino Deng Wuol,,,Commander of the SPLAs Third Division,2206 South Sudan,Australia
Santino Deng Kuol,,,Commander of the SPLAs Third Division,2206 South Sudan,Australia
Sofiane Ben Goumo,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sufyan bin Qumu,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Farai al Libi,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ahmed Ali Abdullah Saleh,,Yemeni,Unknown,2140 Yemen,Australia
Ahmed Ali Abdullah AlAhmar,,Yemeni,Unknown,2140 Yemen,Australia
Abdulmalik AlHouthi,,,Unknown,2140 Yemen,Australia
Abdulmalik alHuthi,,,Unknown,2140 Yemen,Australia
Abd AlLatif Bin Abdallah Salih Muhammad AlKawari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbdalLatif Abdallah Salih alKawari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbdalLatif Abdallah Salih alKuwari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbdalLatif Abdallah alKawwari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbdalLatif Abdallah alKawari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Ali alKawari,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sad bin Sad Muhammad Shiryan alKabi,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sad Sad Muhammad Shiryan alKabi,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sad alSharyan alKabi,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Haza,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Hazza,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umar alAfghani,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Sad,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Suad,,Qatari,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Aqsa Mahmood,,United Kingdom of Great Britain and Northern Ireland,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umm Layth,,United Kingdom of Great Britain and Northern Ireland,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Nasser Ahmed Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Nasir Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdul Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu AlYemeni Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Muthanna,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Omar Ali Hussain,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuSaid Al Britani,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
SallyAnne Frances Jones,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umm Hussain alBritani,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sakinah Hussain,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Boubaker Ben Habib Ben AlHakim,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Boubakeur elHakim,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Boubaker el Hakim,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou al Moukatel,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Mouqatel,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuMuqatil alTunisi,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
El Hakim Boubakeur,,a French b Tunisian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Peter Cherif,,French,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Maxime Hauchard,,French,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Abdallah al Faransi,,French,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Amru AlAbsi,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Amr al Absi,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu al Athir Amr al Absi,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu alAthir,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu alAsir,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Asir,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Amr al Shami,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu alAthir alShami,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuUmar alAbsi,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Rayhanah,,Yemeni,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuRayhanah,,Yemeni,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Handalah,,Yemeni,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuRayhanah alAnsari alJeddawi,,Yemeni,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarad Mohammad Alnori Alfares Aljarba,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarad Aljarba,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuMuhammad alShimali,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mujahidin Indonesian Timur MIT,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mujahidin of Eastern Indonesia,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
East Indonesia Mujahideen,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mujahidin Indonesia Timor,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mujahidin Indonesia Barat MIB,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mujahidin of Western Indonesia,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Jund AlKhilafah In Algeria JAKA,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Jund al Khalifa,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Jund alKhalifa fi Ard alJazayer,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Soldiers of the Caliphate in Algeria,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Soldiers of the Caliphate of Algeria,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Soldiers of the Caliphate in the Land of Algeria,,,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Aseel Muthana,,British,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Maghomed Maghomedzakirovich Abdurakhmanov,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Banat,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu al Banat,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Islam SeitUmarovich Atabiev,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Jihad,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Akhmed Rajapovich Chataev,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Akhmad Shishani,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
David Mayer,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Elmir Sene,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Odnorukiy,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarkhan Ismailovich Gaziev,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ramzan Oduev,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Tarkhan Isaevich Gaziev,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Husan Isaevich Gaziev,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Umar Sulimov,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Wainakh,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Sever,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Bilal,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Yasir,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Asim,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Husan,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbBilal,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuNaser,,Russian Federation,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Zaurbek Salimovich Guchaev,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Bach,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Fackih,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Vostochniy,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Muslim,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Aziz,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdul Aziz,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Shamil Magomedovich Ismailov,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Shamil Magomedovich Aliev,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Hanifa,,Russian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Torek Agha,,,Unknown,1988 Taliban,Australia
Sayed Mohammed Hashan,,,Unknown,1988 Taliban,Australia
Torak Agha,,,Unknown,1988 Taliban,Australia
Toriq Agha,,,Unknown,1988 Taliban,Australia
Toriq Agha Sayed,,,Unknown,1988 Taliban,Australia
Haroun Gaye,,,Unknown,2127 Central African Republic,Australia
Haroun Geye,,,Unknown,2127 Central African Republic,Australia
Aroun Gaye,,,Unknown,2127 Central African Republic,Australia
Aroun Geye,,,Unknown,2127 Central African Republic,Australia
Eugene Ngaikosset,,,Unknown,2127 Central African Republic,Australia
Eugene Ngaikoisset,,,Unknown,2127 Central African Republic,Australia
Eugene Ngakosset,,,Unknown,2127 Central African Republic,Australia
Eugene Barret Ngaikosse,,,Unknown,2127 Central African Republic,Australia
Eugene Ngaikouesset,,,Unknown,2127 Central African Republic,Australia
Ngakosset,,,Unknown,2127 Central African Republic,Australia
Abd AlBaset Azzouz,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdelbassed Azouz,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdul Baset Azouz,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AA initials,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Gulmurod Khalimov,,Tajikistan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Nusret Imamovic,,Bosnia and Herzegovina,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Nusret Sulejman Imamovic,,Bosnia and Herzegovina,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Muhannad AlNajdi,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Manahi Ali alMahaydali alUtaybi,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ghassan alTajiki,,Saudi Arabian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Morad Laaboudi,,Moroccan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Ismail,,Moroccan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Ismail alMaghribi,,Moroccan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Musa AlShawakh,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Musa alShawagh,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali alHamoud alShawakh,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ibrahim alShawwakh,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Muhammad Ali alShawakh,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Luqman,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Hammud,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abdullah Shuwar alAujayd,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Awas,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali Derwish,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Ali alHamud,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Luqman al Sahl,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Luqman alSuri,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Ayyub,,Syrian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Habib alLibi,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Hasan Abu Habib,,Libyan,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mounir Ben Dhaou Ben Brahim Ben Helal,,Tunisia,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mounir Helel,,Tunisia,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mounir Hilel,,Tunisia,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Rahmah,,Tunisia,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Maryam alTunisi,,Tunisia,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mohammed AbdelHalim Hemaida Saleh,,Egyptian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Muhammad Hameida Saleh,,Egyptian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Muhammad AbdalHalim Humaydah,,Egyptian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Faris Baluchistan,,Egyptian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Salim Benghalem,,French,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abu Ubaydah Yusuf AlAnabi,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Abou Obeida Youssef AlAnnabi,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
AbuUbaydah Yusuf AlInabi,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mebrak Yazid,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Youcef Abu Obeida,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Mibrak Yazid,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Yousif Abu Obayda Yazid,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Yazid Mebrak,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Yazid Mabrak,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
Yusuf Abu Ubaydah,,Algerian,Unknown,126719892253 ISIL Daesh and AlQaida,Australia
